evtId,ipad,itime,amp,crossing_angle,dip_angle,drift_length,pad_coordinate,row,pT
0,29,36,9.153,-0.747,-29.317,38.795,30.065,22,2.096
0,29,37,90.25,-0.747,-29.317,38.795,30.065,22,2.096
0,29,38,227.8,-0.747,-29.317,38.795,30.065,22,2.096
0,29,39,182.6,-0.747,-29.317,38.795,30.065,22,2.096
0,29,40,54.68,-0.747,-29.317,38.795,30.065,22,2.096
0,29,41,5.137,-0.747,-29.317,38.795,30.065,22,2.096
0,30,35,5.297,-0.747,-29.317,38.795,30.065,22,2.096
0,30,36,213.5,-0.747,-29.317,38.795,30.065,22,2.096
0,30,37,1023.0,-0.747,-29.317,38.795,30.065,22,2.096
0,30,38,1023.0,-0.747,-29.317,38.795,30.065,22,2.096
0,30,39,1023.0,-0.747,-29.317,38.795,30.065,22,2.096
0,30,40,1023.0,-0.747,-29.317,38.795,30.065,22,2.096
0,30,41,109.0,-0.747,-29.317,38.795,30.065,22,2.096
0,31,36,23.44,-0.747,-29.317,38.795,30.065,22,2.096
0,31,37,235.1,-0.747,-29.317,38.795,30.065,22,2.096
0,31,38,594.3,-0.747,-29.317,38.795,30.065,22,2.096
0,31,39,473.1,-0.747,-29.317,38.795,30.065,22,2.096
0,31,40,139.5,-0.747,-29.317,38.795,30.065,22,2.096
0,31,41,12.47,-0.747,-29.317,38.795,30.065,22,2.096
1,30,39,5.053,-0.785,-29.316,40.02,31.034,23,2.096
1,30,40,9.236,-0.785,-29.316,40.02,31.034,23,2.096
1,30,41,8.084,-0.785,-29.316,40.02,31.034,23,2.096
1,31,38,16.41,-0.785,-29.316,40.02,31.034,23,2.096
1,31,39,77.38,-0.785,-29.316,40.02,31.034,23,2.096
1,31,40,146.7,-0.785,-29.316,40.02,31.034,23,2.096
1,31,41,105.8,-0.785,-29.316,40.02,31.034,23,2.096
1,31,42,29.77,-0.785,-29.316,40.02,31.034,23,2.096
1,32,39,6.434,-0.785,-29.316,40.02,31.034,23,2.096
1,32,40,12.11,-0.785,-29.316,40.02,31.034,23,2.096
1,32,41,8.225,-0.785,-29.316,40.02,31.034,23,2.096
2,30,41,5.383,-0.821,-29.315,41.246,31.0,24,2.096
2,30,42,4.442,-0.821,-29.315,41.246,31.0,24,2.096
2,31,39,8.101,-0.821,-29.315,41.246,31.0,24,2.096
2,31,40,41.67,-0.821,-29.315,41.246,31.0,24,2.096
2,31,41,85.9,-0.821,-29.315,41.246,31.0,24,2.096
2,31,42,70.49,-0.821,-29.315,41.246,31.0,24,2.096
2,31,43,22.1,-0.821,-29.315,41.246,31.0,24,2.096
2,32,40,3.609,-0.821,-29.315,41.246,31.0,24,2.096
2,32,41,7.165,-0.821,-29.315,41.246,31.0,24,2.096
2,32,42,5.773,-0.821,-29.315,41.246,31.0,24,2.096
3,39,88,13.16,15.596,-46.751,90.482,40.011,22,0.277
3,39,89,32.84,15.596,-46.751,90.482,40.011,22,0.277
3,39,90,31.17,15.596,-46.751,90.482,40.011,22,0.277
3,39,91,12.55,15.596,-46.751,90.482,40.011,22,0.277
3,40,87,3.613,15.596,-46.751,90.482,40.011,22,0.277
3,40,88,26.57,15.596,-46.751,90.482,40.011,22,0.277
3,40,89,81.97,15.596,-46.751,90.482,40.011,22,0.277
3,40,90,114.7,15.596,-46.751,90.482,40.011,22,0.277
3,40,91,77.78,15.596,-46.751,90.482,40.011,22,0.277
3,40,92,35.01,15.596,-46.751,90.482,40.011,22,0.277
3,40,93,9.377,15.596,-46.751,90.482,40.011,22,0.277
3,41,89,4.499,15.596,-46.751,90.482,40.011,22,0.277
3,41,90,13.35,15.596,-46.751,90.482,40.011,22,0.277
3,41,91,19.02,15.596,-46.751,90.482,40.011,22,0.277
3,41,92,12.16,15.596,-46.751,90.482,40.011,22,0.277
3,41,93,3.278,15.596,-46.751,90.482,40.011,22,0.277
4,41,90,3.808,15.159,-46.728,92.89,41.679,23,0.277
4,41,91,17.41,15.159,-46.728,92.89,41.679,23,0.277
4,41,92,32.98,15.159,-46.728,92.89,41.679,23,0.277
4,41,93,25.23,15.159,-46.728,92.89,41.679,23,0.277
4,41,94,11.48,15.159,-46.728,92.89,41.679,23,0.277
4,41,95,3.382,15.159,-46.728,92.89,41.679,23,0.277
4,42,91,12.58,15.159,-46.728,92.89,41.679,23,0.277
4,42,92,30.86,15.159,-46.728,92.89,41.679,23,0.277
4,42,93,43.67,15.159,-46.728,92.89,41.679,23,0.277
4,42,94,38.94,15.159,-46.728,92.89,41.679,23,0.277
4,42,95,20.0,15.159,-46.728,92.89,41.679,23,0.277
4,42,96,4.907,15.159,-46.728,92.89,41.679,23,0.277
5,42,93,10.16,14.971,-46.726,95.291,42.33,24,0.277
5,42,94,28.71,14.971,-46.726,95.291,42.33,24,0.277
5,42,95,37.76,14.971,-46.726,95.291,42.33,24,0.277
5,42,96,32.19,14.971,-46.726,95.291,42.33,24,0.277
5,42,97,19.0,14.971,-46.726,95.291,42.33,24,0.277
5,42,98,5.633,14.971,-46.726,95.291,42.33,24,0.277
5,43,94,9.694,14.971,-46.726,95.291,42.33,24,0.277
5,43,95,21.76,14.971,-46.726,95.291,42.33,24,0.277
5,43,96,29.76,14.971,-46.726,95.291,42.33,24,0.277
5,43,97,28.42,14.971,-46.726,95.291,42.33,24,0.277
5,43,98,10.71,14.971,-46.726,95.291,42.33,24,0.277
6,27,212,11.76,-17.717,3.377,213.421,27.876,22,0.25
6,27,213,28.56,-17.717,3.377,213.421,27.876,22,0.25
6,27,214,28.48,-17.717,3.377,213.421,27.876,22,0.25
6,27,215,10.65,-17.717,3.377,213.421,27.876,22,0.25
6,28,211,7.668,-17.717,3.377,213.421,27.876,22,0.25
6,28,212,38.1,-17.717,3.377,213.421,27.876,22,0.25
6,28,213,85.59,-17.717,3.377,213.421,27.876,22,0.25
6,28,214,88.65,-17.717,3.377,213.421,27.876,22,0.25
6,28,215,37.73,-17.717,3.377,213.421,27.876,22,0.25
6,28,216,6.169,-17.717,3.377,213.421,27.876,22,0.25
6,29,212,9.675,-17.717,3.377,213.421,27.876,22,0.25
6,29,213,22.22,-17.717,3.377,213.421,27.876,22,0.25
6,29,214,18.46,-17.717,3.377,213.421,27.876,22,0.25
6,29,215,6.728,-17.717,3.377,213.421,27.876,22,0.25
7,27,212,5.691,-18.425,3.383,213.286,28.101,23,0.25
7,27,213,16.58,-18.425,3.383,213.286,28.101,23,0.25
7,27,214,19.27,-18.425,3.383,213.286,28.101,23,0.25
7,27,215,9.006,-18.425,3.383,213.286,28.101,23,0.25
7,28,211,9.761,-18.425,3.383,213.286,28.101,23,0.25
7,28,212,47.7,-18.425,3.383,213.286,28.101,23,0.25
7,28,213,93.21,-18.425,3.383,213.286,28.101,23,0.25
7,28,214,73.62,-18.425,3.383,213.286,28.101,23,0.25
7,28,215,26.85,-18.425,3.383,213.286,28.101,23,0.25
7,28,216,4.548,-18.425,3.383,213.286,28.101,23,0.25
7,29,211,3.119,-18.425,3.383,213.286,28.101,23,0.25
7,29,212,17.68,-18.425,3.383,213.286,28.101,23,0.25
7,29,213,39.45,-18.425,3.383,213.286,28.101,23,0.25
7,29,214,37.01,-18.425,3.383,213.286,28.101,23,0.25
7,29,215,17.39,-18.425,3.383,213.286,28.101,23,0.25
7,29,216,3.931,-18.425,3.383,213.286,28.101,23,0.25
8,26,212,8.488,-18.763,3.371,213.151,27.304,24,0.25
8,26,213,11.28,-18.763,3.371,213.151,27.304,24,0.25
8,26,214,4.717,-18.763,3.371,213.151,27.304,24,0.25
8,27,211,7.51,-18.763,3.371,213.151,27.304,24,0.25
8,27,212,28.64,-18.763,3.371,213.151,27.304,24,0.25
8,27,213,44.67,-18.763,3.371,213.151,27.304,24,0.25
8,27,214,28.44,-18.763,3.371,213.151,27.304,24,0.25
8,27,215,7.375,-18.763,3.371,213.151,27.304,24,0.25
8,28,211,4.312,-18.763,3.371,213.151,27.304,24,0.25
8,28,212,20.95,-18.763,3.371,213.151,27.304,24,0.25
8,28,213,38.65,-18.763,3.371,213.151,27.304,24,0.25
8,28,214,25.46,-18.763,3.371,213.151,27.304,24,0.25
8,28,215,6.502,-18.763,3.371,213.151,27.304,24,0.25
8,29,213,3.751,-18.763,3.371,213.151,27.304,24,0.25
9,36,283,14.24,-3.103,6.144,284.778,36.605,22,0.338
9,36,284,35.11,-3.103,6.144,284.778,36.605,22,0.338
9,36,285,36.34,-3.103,6.144,284.778,36.605,22,0.338
9,36,286,15.92,-3.103,6.144,284.778,36.605,22,0.338
9,37,283,11.79,-3.103,6.144,284.778,36.605,22,0.338
9,37,284,35.84,-3.103,6.144,284.778,36.605,22,0.338
9,37,285,46.7,-3.103,6.144,284.778,36.605,22,0.338
9,37,286,27.49,-3.103,6.144,284.778,36.605,22,0.338
9,37,287,6.952,-3.103,6.144,284.778,36.605,22,0.338
10,37,282,3.722,-3.603,6.155,284.543,37.47,23,0.338
10,37,283,17.93,-3.603,6.155,284.543,37.47,23,0.338
10,37,284,34.94,-3.603,6.155,284.543,37.47,23,0.338
10,37,285,27.59,-3.603,6.155,284.543,37.47,23,0.338
10,37,286,9.369,-3.603,6.155,284.543,37.47,23,0.338
10,38,283,16.74,-3.603,6.155,284.543,37.47,23,0.338
10,38,284,36.63,-3.603,6.155,284.543,37.47,23,0.338
10,38,285,33.23,-3.603,6.155,284.543,37.47,23,0.338
10,38,286,15.25,-3.603,6.155,284.543,37.47,23,0.338
10,38,287,3.431,-3.603,6.155,284.543,37.47,23,0.338
11,36,283,3.673,-3.85,6.161,284.307,37.323,24,0.338
11,36,284,7.581,-3.85,6.161,284.307,37.323,24,0.338
11,36,285,4.318,-3.85,6.161,284.307,37.323,24,0.338
11,37,282,7.649,-3.85,6.161,284.307,37.323,24,0.338
11,37,283,31.22,-3.85,6.161,284.307,37.323,24,0.338
11,37,284,52.34,-3.85,6.161,284.307,37.323,24,0.338
11,37,285,35.65,-3.85,6.161,284.307,37.323,24,0.338
11,37,286,9.94,-3.85,6.161,284.307,37.323,24,0.338
11,38,282,7.688,-3.85,6.161,284.307,37.323,24,0.338
11,38,283,27.57,-3.85,6.161,284.307,37.323,24,0.338
11,38,284,43.05,-3.85,6.161,284.307,37.323,24,0.338
11,38,285,32.78,-3.85,6.161,284.307,37.323,24,0.338
11,38,286,11.12,-3.85,6.161,284.307,37.323,24,0.338
11,39,285,3.277,-3.85,6.161,284.307,37.323,24,0.338
12,26,249,8.303,-18.21,-1.22,250.128,27.184,22,1.958
12,26,250,18.02,-18.21,-1.22,250.128,27.184,22,1.958
12,26,251,12.45,-18.21,-1.22,250.128,27.184,22,1.958
12,26,252,3.199,-18.21,-1.22,250.128,27.184,22,1.958
12,27,248,11.4,-18.21,-1.22,250.128,27.184,22,1.958
12,27,249,35.08,-18.21,-1.22,250.128,27.184,22,1.958
12,27,250,57.2,-18.21,-1.22,250.128,27.184,22,1.958
12,27,251,48.49,-18.21,-1.22,250.128,27.184,22,1.958
12,27,252,17.02,-18.21,-1.22,250.128,27.184,22,1.958
12,28,248,3.668,-18.21,-1.22,250.128,27.184,22,1.958
12,28,249,22.41,-18.21,-1.22,250.128,27.184,22,1.958
12,28,250,45.41,-18.21,-1.22,250.128,27.184,22,1.958
12,28,251,29.47,-18.21,-1.22,250.128,27.184,22,1.958
12,28,252,8.635,-18.21,-1.22,250.128,27.184,22,1.958
12,29,250,5.185,-18.21,-1.22,250.128,27.184,22,1.958
13,26,250,4.075,-18.294,-1.214,250.177,27.393,23,1.958
13,26,251,3.735,-18.294,-1.214,250.177,27.393,23,1.958
13,27,248,6.569,-18.294,-1.214,250.177,27.393,23,1.958
13,27,249,30.63,-18.294,-1.214,250.177,27.393,23,1.958
13,27,250,59.67,-18.294,-1.214,250.177,27.393,23,1.958
13,27,251,48.64,-18.294,-1.214,250.177,27.393,23,1.958
13,27,252,15.59,-18.294,-1.214,250.177,27.393,23,1.958
13,28,248,7.859,-18.294,-1.214,250.177,27.393,23,1.958
13,28,249,37.06,-18.294,-1.214,250.177,27.393,23,1.958
13,28,250,66.03,-18.294,-1.214,250.177,27.393,23,1.958
13,28,251,41.0,-18.294,-1.214,250.177,27.393,23,1.958
13,28,252,9.795,-18.294,-1.214,250.177,27.393,23,1.958
13,29,249,3.922,-18.294,-1.214,250.177,27.393,23,1.958
13,29,250,7.874,-18.294,-1.214,250.177,27.393,23,1.958
13,29,251,4.877,-18.294,-1.214,250.177,27.393,23,1.958
14,26,249,12.26,-18.337,-1.215,250.226,26.6,24,1.958
14,26,250,27.71,-18.337,-1.215,250.226,26.6,24,1.958
14,26,251,24.64,-18.337,-1.215,250.226,26.6,24,1.958
14,26,252,9.412,-18.337,-1.215,250.226,26.6,24,1.958
14,27,248,6.198,-18.337,-1.215,250.226,26.6,24,1.958
14,27,249,25.65,-18.337,-1.215,250.226,26.6,24,1.958
14,27,250,45.37,-18.337,-1.215,250.226,26.6,24,1.958
14,27,251,37.4,-18.337,-1.215,250.226,26.6,24,1.958
14,27,252,17.15,-18.337,-1.215,250.226,26.6,24,1.958
14,27,253,4.06,-18.337,-1.215,250.226,26.6,24,1.958
14,28,250,7.241,-18.337,-1.215,250.226,26.6,24,1.958
14,28,251,9.078,-18.337,-1.215,250.226,26.6,24,1.958
14,28,252,4.093,-18.337,-1.215,250.226,26.6,24,1.958
15,35,267,9.93,10.235,-10.015,268.596,35.56,22,1.409
15,35,268,32.09,10.235,-10.015,268.596,35.56,22,1.409
15,35,269,40.38,10.235,-10.015,268.596,35.56,22,1.409
15,35,270,17.47,10.235,-10.015,268.596,35.56,22,1.409
15,36,266,5.233,10.235,-10.015,268.596,35.56,22,1.409
15,36,267,24.13,10.235,-10.015,268.596,35.56,22,1.409
15,36,268,50.21,10.235,-10.015,268.596,35.56,22,1.409
15,36,269,49.92,10.235,-10.015,268.596,35.56,22,1.409
15,36,270,23.32,10.235,-10.015,268.596,35.56,22,1.409
15,36,271,4.938,10.235,-10.015,268.596,35.56,22,1.409
15,37,268,3.972,10.235,-10.015,268.596,35.56,22,1.409
15,37,269,3.775,10.235,-10.015,268.596,35.56,22,1.409
16,36,267,3.705,10.111,-10.018,268.987,36.992,23,1.409
16,36,268,16.64,10.111,-10.018,268.987,36.992,23,1.409
16,36,269,28.73,10.111,-10.018,268.987,36.992,23,1.409
16,36,270,14.7,10.111,-10.018,268.987,36.992,23,1.409
16,37,266,4.24,10.111,-10.018,268.987,36.992,23,1.409
16,37,267,21.29,10.111,-10.018,268.987,36.992,23,1.409
16,37,268,52.38,10.111,-10.018,268.987,36.992,23,1.409
16,37,269,67.03,10.111,-10.018,268.987,36.992,23,1.409
16,37,270,43.57,10.111,-10.018,268.987,36.992,23,1.409
16,37,271,15.64,10.111,-10.018,268.987,36.992,23,1.409
16,37,272,3.033,10.111,-10.018,268.987,36.992,23,1.409
16,38,268,8.52,10.111,-10.018,268.987,36.992,23,1.409
16,38,269,19.14,10.111,-10.018,268.987,36.992,23,1.409
16,38,270,19.8,10.111,-10.018,268.987,36.992,23,1.409
16,38,271,7.821,10.111,-10.018,268.987,36.992,23,1.409
17,37,267,4.22,10.049,-10.018,269.378,37.421,24,1.409
17,37,268,27.88,10.049,-10.018,269.378,37.421,24,1.409
17,37,269,58.97,10.049,-10.018,269.378,37.421,24,1.409
17,37,270,39.92,10.049,-10.018,269.378,37.421,24,1.409
17,37,271,11.69,10.049,-10.018,269.378,37.421,24,1.409
17,38,268,18.34,10.049,-10.018,269.378,37.421,24,1.409
17,38,269,40.13,10.049,-10.018,269.378,37.421,24,1.409
17,38,270,30.0,10.049,-10.018,269.378,37.421,24,1.409
17,38,271,14.31,10.049,-10.018,269.378,37.421,24,1.409
17,38,272,4.167,10.049,-10.018,269.378,37.421,24,1.409
18,38,254,10.98,2.763,8.469,255.603,38.453,22,1.199
18,38,255,26.99,2.763,8.469,255.603,38.453,22,1.199
18,38,256,34.36,2.763,8.469,255.603,38.453,22,1.199
18,38,257,16.2,2.763,8.469,255.603,38.453,22,1.199
18,39,254,4.711,2.763,8.469,255.603,38.453,22,1.199
18,39,255,14.01,2.763,8.469,255.603,38.453,22,1.199
18,39,256,18.43,2.763,8.469,255.603,38.453,22,1.199
18,39,257,8.289,2.763,8.469,255.603,38.453,22,1.199
19,39,253,5.659,2.626,8.463,255.278,39.567,23,1.199
19,39,254,21.98,2.626,8.463,255.278,39.567,23,1.199
19,39,255,34.9,2.626,8.463,255.278,39.567,23,1.199
19,39,256,22.75,2.626,8.463,255.278,39.567,23,1.199
19,39,257,6.038,2.626,8.463,255.278,39.567,23,1.199
19,40,253,3.771,2.626,8.463,255.278,39.567,23,1.199
19,40,254,21.77,2.626,8.463,255.278,39.567,23,1.199
19,40,255,42.82,2.626,8.463,255.278,39.567,23,1.199
19,40,256,26.64,2.626,8.463,255.278,39.567,23,1.199
19,40,257,6.203,2.626,8.463,255.278,39.567,23,1.199
19,41,255,3.672,2.626,8.463,255.278,39.567,23,1.199
20,39,253,7.964,2.553,8.459,254.953,39.678,24,1.199
20,39,254,18.56,2.553,8.459,254.953,39.678,24,1.199
20,39,255,24.39,2.553,8.459,254.953,39.678,24,1.199
20,39,256,21.4,2.553,8.459,254.953,39.678,24,1.199
20,39,257,8.191,2.553,8.459,254.953,39.678,24,1.199
20,40,252,5.712,2.553,8.459,254.953,39.678,24,1.199
20,40,253,18.96,2.553,8.459,254.953,39.678,24,1.199
20,40,254,35.96,2.553,8.459,254.953,39.678,24,1.199
20,40,255,48.19,2.553,8.459,254.953,39.678,24,1.199
20,40,256,32.18,2.553,8.459,254.953,39.678,24,1.199
20,40,257,14.49,2.553,8.459,254.953,39.678,24,1.199
20,40,258,4.031,2.553,8.459,254.953,39.678,24,1.199
20,41,254,3.493,2.553,8.459,254.953,39.678,24,1.199
20,41,255,5.825,2.553,8.459,254.953,39.678,24,1.199
20,41,256,4.936,2.553,8.459,254.953,39.678,24,1.199
21,34,102,3.697,14.091,-7.755,102.322,35.437,22,1.677
21,35,100,4.512,14.091,-7.755,102.322,35.437,22,1.677
21,35,101,45.52,14.091,-7.755,102.322,35.437,22,1.677
21,35,102,107.3,14.091,-7.755,102.322,35.437,22,1.677
21,35,103,70.06,14.091,-7.755,102.322,35.437,22,1.677
21,35,104,16.43,14.091,-7.755,102.322,35.437,22,1.677
21,36,101,27.07,14.091,-7.755,102.322,35.437,22,1.677
21,36,102,64.44,14.091,-7.755,102.322,35.437,22,1.677
21,36,103,43.02,14.091,-7.755,102.322,35.437,22,1.677
21,36,104,10.39,14.091,-7.755,102.322,35.437,22,1.677
22,36,102,7.175,13.986,-7.756,102.629,37.038,23,1.677
22,36,103,12.16,13.986,-7.756,102.629,37.038,23,1.677
22,36,104,5.313,13.986,-7.756,102.629,37.038,23,1.677
22,37,101,3.92,13.986,-7.756,102.629,37.038,23,1.677
22,37,102,23.36,13.986,-7.756,102.629,37.038,23,1.677
22,37,103,43.11,13.986,-7.756,102.629,37.038,23,1.677
22,37,104,19.58,13.986,-7.756,102.629,37.038,23,1.677
22,38,102,3.814,13.986,-7.756,102.629,37.038,23,1.677
22,38,103,7.605,13.986,-7.756,102.629,37.038,23,1.677
22,38,104,3.914,13.986,-7.756,102.629,37.038,23,1.677
23,37,101,6.571,13.939,-7.754,102.935,37.637,24,1.677
23,37,102,25.89,13.939,-7.754,102.935,37.637,24,1.677
23,37,103,38.57,13.939,-7.754,102.935,37.637,24,1.677
23,37,104,18.96,13.939,-7.754,102.935,37.637,24,1.677
23,37,105,3.208,13.939,-7.754,102.935,37.637,24,1.677
23,38,101,5.527,13.939,-7.754,102.935,37.637,24,1.677
23,38,102,34.63,13.939,-7.754,102.935,37.637,24,1.677
23,38,103,69.55,13.939,-7.754,102.935,37.637,24,1.677
23,38,104,41.49,13.939,-7.754,102.935,37.637,24,1.677
23,38,105,8.858,13.939,-7.754,102.935,37.637,24,1.677
24,29,182,3.26,-7.857,-46.271,185.093,29.661,22,0.864
24,29,183,15.14,-7.857,-46.271,185.093,29.661,22,0.864
24,29,184,28.35,-7.857,-46.271,185.093,29.661,22,0.864
24,29,185,24.74,-7.857,-46.271,185.093,29.661,22,0.864
24,29,186,19.4,-7.857,-46.271,185.093,29.661,22,0.864
24,29,187,15.04,-7.857,-46.271,185.093,29.661,22,0.864
24,29,188,8.036,-7.857,-46.271,185.093,29.661,22,0.864
24,30,182,9.98,-7.857,-46.271,185.093,29.661,22,0.864
24,30,183,39.37,-7.857,-46.271,185.093,29.661,22,0.864
24,30,184,70.77,-7.857,-46.271,185.093,29.661,22,0.864
24,30,185,62.3,-7.857,-46.271,185.093,29.661,22,0.864
24,30,186,37.2,-7.857,-46.271,185.093,29.661,22,0.864
24,30,187,20.35,-7.857,-46.271,185.093,29.661,22,0.864
24,30,188,7.511,-7.857,-46.271,185.093,29.661,22,0.864
24,31,183,4.094,-7.857,-46.271,185.093,29.661,22,0.864
24,31,184,5.187,-7.857,-46.271,185.093,29.661,22,0.864
24,31,185,4.599,-7.857,-46.271,185.093,29.661,22,0.864
25,29,186,4.26,-7.931,-46.274,187.395,30.33,23,0.864
25,29,187,10.56,-7.931,-46.274,187.395,30.33,23,0.864
25,29,188,11.27,-7.931,-46.274,187.395,30.33,23,0.864
25,29,189,5.043,-7.931,-46.274,187.395,30.33,23,0.864
25,30,185,15.89,-7.931,-46.274,187.395,30.33,23,0.864
25,30,186,75.68,-7.931,-46.274,187.395,30.33,23,0.864
25,30,187,155.6,-7.931,-46.274,187.395,30.33,23,0.864
25,30,188,142.7,-7.931,-46.274,187.395,30.33,23,0.864
25,30,189,64.15,-7.931,-46.274,187.395,30.33,23,0.864
25,30,190,17.46,-7.931,-46.274,187.395,30.33,23,0.864
25,30,191,3.349,-7.931,-46.274,187.395,30.33,23,0.864
25,31,185,13.32,-7.931,-46.274,187.395,30.33,23,0.864
25,31,186,53.74,-7.931,-46.274,187.395,30.33,23,0.864
25,31,187,95.18,-7.931,-46.274,187.395,30.33,23,0.864
25,31,188,76.5,-7.931,-46.274,187.395,30.33,23,0.864
25,31,189,25.5,-7.931,-46.274,187.395,30.33,23,0.864
25,31,190,3.556,-7.931,-46.274,187.395,30.33,23,0.864
25,32,187,3.724,-7.931,-46.274,187.395,30.33,23,0.864
26,29,188,4.697,-8.075,-46.277,189.699,29.994,24,0.864
26,29,189,11.26,-8.075,-46.277,189.699,29.994,24,0.864
26,29,190,22.16,-8.075,-46.277,189.699,29.994,24,0.864
26,29,191,21.25,-8.075,-46.277,189.699,29.994,24,0.864
26,29,192,13.82,-8.075,-46.277,189.699,29.994,24,0.864
26,29,193,4.452,-8.075,-46.277,189.699,29.994,24,0.864
26,30,187,12.95,-8.075,-46.277,189.699,29.994,24,0.864
26,30,188,42.23,-8.075,-46.277,189.699,29.994,24,0.864
26,30,189,79.83,-8.075,-46.277,189.699,29.994,24,0.864
26,30,190,90.18,-8.075,-46.277,189.699,29.994,24,0.864
26,30,191,52.48,-8.075,-46.277,189.699,29.994,24,0.864
26,30,192,17.07,-8.075,-46.277,189.699,29.994,24,0.864
26,30,193,3.27,-8.075,-46.277,189.699,29.994,24,0.864
26,31,187,3.457,-8.075,-46.277,189.699,29.994,24,0.864
26,31,188,9.057,-8.075,-46.277,189.699,29.994,24,0.864
26,31,189,15.33,-8.075,-46.277,189.699,29.994,24,0.864
26,31,190,13.34,-8.075,-46.277,189.699,29.994,24,0.864
26,31,191,6.457,-8.075,-46.277,189.699,29.994,24,0.864
27,36,231,6.87,4.531,54.89,232.124,37.238,22,0.424
27,36,232,10.05,4.531,54.89,232.124,37.238,22,0.424
27,36,233,10.11,4.531,54.89,232.124,37.238,22,0.424
27,36,234,8.807,4.531,54.89,232.124,37.238,22,0.424
27,36,235,3.706,4.531,54.89,232.124,37.238,22,0.424
27,37,229,11.45,4.531,54.89,232.124,37.238,22,0.424
27,37,230,30.4,4.531,54.89,232.124,37.238,22,0.424
27,37,231,56.66,4.531,54.89,232.124,37.238,22,0.424
27,37,232,73.83,4.531,54.89,232.124,37.238,22,0.424
27,37,233,77.6,4.531,54.89,232.124,37.238,22,0.424
27,37,234,45.53,4.531,54.89,232.124,37.238,22,0.424
27,37,235,14.86,4.531,54.89,232.124,37.238,22,0.424
27,38,229,6.05,4.531,54.89,232.124,37.238,22,0.424
27,38,230,12.93,4.531,54.89,232.124,37.238,22,0.424
27,38,231,20.92,4.531,54.89,232.124,37.238,22,0.424
27,38,232,32.56,4.531,54.89,232.124,37.238,22,0.424
27,38,233,31.82,4.531,54.89,232.124,37.238,22,0.424
27,38,234,13.73,4.531,54.89,232.124,37.238,22,0.424
27,38,235,3.24,4.531,54.89,232.124,37.238,22,0.424
28,38,226,8.889,4.296,54.888,229.012,38.423,23,0.424
28,38,227,22.16,4.296,54.888,229.012,38.423,23,0.424
28,38,228,28.23,4.296,54.888,229.012,38.423,23,0.424
28,38,229,35.06,4.296,54.888,229.012,38.423,23,0.424
28,38,230,45.62,4.296,54.888,229.012,38.423,23,0.424
28,38,231,42.57,4.296,54.888,229.012,38.423,23,0.424
28,38,232,18.33,4.296,54.888,229.012,38.423,23,0.424
28,38,233,3.118,4.296,54.888,229.012,38.423,23,0.424
28,39,226,4.439,4.296,54.888,229.012,38.423,23,0.424
28,39,227,15.39,4.296,54.888,229.012,38.423,23,0.424
28,39,228,29.17,4.296,54.888,229.012,38.423,23,0.424
28,39,229,39.66,4.296,54.888,229.012,38.423,23,0.424
28,39,230,39.98,4.296,54.888,229.012,38.423,23,0.424
28,39,231,25.93,4.296,54.888,229.012,38.423,23,0.424
28,39,232,11.6,4.296,54.888,229.012,38.423,23,0.424
29,38,224,8.866,3.917,54.884,225.9,38.599,24,0.424
29,38,225,23.9,3.917,54.884,225.9,38.599,24,0.424
29,38,226,39.41,3.917,54.884,225.9,38.599,24,0.424
29,38,227,41.89,3.917,54.884,225.9,38.599,24,0.424
29,38,228,29.59,3.917,54.884,225.9,38.599,24,0.424
29,38,229,12.89,3.917,54.884,225.9,38.599,24,0.424
29,39,223,4.297,3.917,54.884,225.9,38.599,24,0.424
29,39,224,13.27,3.917,54.884,225.9,38.599,24,0.424
29,39,225,31.64,3.917,54.884,225.9,38.599,24,0.424
29,39,226,46.57,3.917,54.884,225.9,38.599,24,0.424
29,39,227,41.16,3.917,54.884,225.9,38.599,24,0.424
29,39,228,26.9,3.917,54.884,225.9,38.599,24,0.424
29,39,229,13.72,3.917,54.884,225.9,38.599,24,0.424
29,39,230,3.778,3.917,54.884,225.9,38.599,24,0.424
29,40,225,5.013,3.917,54.884,225.9,38.599,24,0.424
29,40,226,3.543,3.917,54.884,225.9,38.599,24,0.424
30,35,194,3.966,-20.485,56.217,197.775,35.964,22,0.174
30,35,195,22.27,-20.485,56.217,197.775,35.964,22,0.174
30,35,196,65.48,-20.485,56.217,197.775,35.964,22,0.174
30,35,197,99.85,-20.485,56.217,197.775,35.964,22,0.174
30,35,198,79.43,-20.485,56.217,197.775,35.964,22,0.174
30,35,199,36.29,-20.485,56.217,197.775,35.964,22,0.174
30,35,200,8.921,-20.485,56.217,197.775,35.964,22,0.174
30,36,194,4.681,-20.485,56.217,197.775,35.964,22,0.174
30,36,195,37.08,-20.485,56.217,197.775,35.964,22,0.174
30,36,196,127.9,-20.485,56.217,197.775,35.964,22,0.174
30,36,197,241.7,-20.485,56.217,197.775,35.964,22,0.174
30,36,198,275.1,-20.485,56.217,197.775,35.964,22,0.174
30,36,199,167.0,-20.485,56.217,197.775,35.964,22,0.174
30,36,200,54.54,-20.485,56.217,197.775,35.964,22,0.174
30,36,201,10.36,-20.485,56.217,197.775,35.964,22,0.174
30,37,196,13.58,-20.485,56.217,197.775,35.964,22,0.174
30,37,197,38.61,-20.485,56.217,197.775,35.964,22,0.174
30,37,198,62.91,-20.485,56.217,197.775,35.964,22,0.174
